Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIRMAL,NIRMAL,KHANAPUR,KADDAM,GANGAPUR,2,COMMERCIAL,3,3,962.0,25.25
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KADDAM,2,COMMERCIAL,316,263,17798.0,417.17
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KALLEDA,2,COMMERCIAL,8,8,229.0,8.68
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KANNAPUR,2,COMMERCIAL,27,26,2580.0,31.36
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KONDKUR,2,COMMERCIAL,16,11,2366.0,34.73
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LACHN YELLAPUR,2,COMMERCIAL,7,4,304.0,25.96
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LAKSHMIPUR,2,COMMERCIAL,2,1,0.0,5.0
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LAKSHMISAGAR,2,COMMERCIAL,4,1,9.0,4.42
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LINGAPUR,2,COMMERCIAL,84,70,5835.0,116.56
NIRMAL,NIRMAL,KHANAPUR,KADDAM,MADDIPADAGA(NEW,2,COMMERCIAL,7,6,6283.0,29.24
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,YELLA REDDIPET,2,COMMERCIAL,2,2,182.0,6.0
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,YELLAPALLI,2,COMMERCIAL,26,18,9134.0,101.948
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,AALOOR,2,COMMERCIAL,42,36,4492.0,71.707
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,ADELI,2,COMMERCIAL,21,20,3256.0,58.3
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,BEERVELLY,2,COMMERCIAL,83,69,11253.0,129.38
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,BOREGOAM(NEW),2,COMMERCIAL,34,33,1522.0,54.44
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,CHINCHOLI(B),2,COMMERCIAL,96,85,30700.0,318.927
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,CHINCHOLI(M),2,COMMERCIAL,35,32,5456.0,50.85
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,DEVITHAND,2,COMMERCIAL,1,1,103.0,4.0
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,HOSAKOTHUR,2,COMMERCIAL,115,103,14127.0,155.577
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,KAMMARPALLY,2,COMMERCIAL,498,447,46118.0,759.282
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,NAGAPUR,2,COMMERCIAL,10,9,2864.0,17.08
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,RAJARAJESWARINAGAR,2,COMMERCIAL,5,0,0.0,7.24
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,UPLOOR,2,COMMERCIAL,188,7,4046.0,296.417
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,2,COMMERCIAL,111,7,6130.0,186.329
